--------- beginning of main
01-22 14:37:11.421 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:11, state connected, tech 4G, nettype 13, celltype lte, cid 203678231, pcid 889, rfcn 8448, rsrp -94, rsrq -14
01-22 14:37:12.772 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:12, state connected, tech 4G, nettype 13, celltype lte, cid 203678231, pcid 889, rfcn 8448, rsrp -93, rsrq -15
01-22 14:37:13.781 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:13, state connected, tech 4G, nettype 13, celltype lte, cid 203678231, pcid 889, rfcn 8448, rsrp -93, rsrq -15
01-22 14:37:15.153 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:14, state connected, tech 4G, nettype 13, celltype lte, cid 203678231, pcid 889, rfcn 8448, rsrp -97, rsrq -14
01-22 14:37:16.162 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:16, state connected, tech 4G, nettype 13, celltype lte, cid 203678231, pcid 889, rfcn 8448, rsrp -97, rsrq -14
01-22 14:37:17.713 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:17, state connected, tech 4G, nettype 13, celltype lte, cid 203678231, pcid 889, rfcn 8448, rsrp -93, rsrq -18
01-22 14:37:18.728 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:18, state connected, tech 4G, nettype 13, celltype lte, cid 203678231, pcid 889, rfcn 8448, rsrp -93, rsrq -18
01-22 14:37:20.261 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:19, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -84, rsrq -8
01-22 14:37:21.271 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:21, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -84, rsrq -8
01-22 14:37:22.962 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:22, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -83, rsrq -7
01-22 14:37:23.971 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:23, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -83, rsrq -7
01-22 14:37:25.712 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:24, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -82, rsrq -9
01-22 14:37:26.730 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:26, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -82, rsrq -9
01-22 14:37:28.393 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:27, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -83, rsrq -8
01-22 14:37:29.409 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:29, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -83, rsrq -8
01-22 14:37:30.980 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:30, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -84, rsrq -7
01-22 14:37:31.991 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:31, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -84, rsrq -7
01-22 14:37:33.708 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:32, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -83, rsrq -9
01-22 14:37:34.724 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:34, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -83, rsrq -9
01-22 14:37:36.410 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:35, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -83, rsrq -8
01-22 14:37:37.435 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:37, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -83, rsrq -8
01-22 14:37:39.008 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:38, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -83, rsrq -8
01-22 14:37:40.023 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:40, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -83, rsrq -8
01-22 14:37:41.685 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:41, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -84, rsrq -8
01-22 14:37:42.694 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:42, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -84, rsrq -8
01-22 14:37:44.412 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:43, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -85, rsrq -10
01-22 14:37:45.422 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:45, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -85, rsrq -10
01-22 14:37:47.042 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:46, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -89, rsrq -7
01-22 14:37:48.066 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:48, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -89, rsrq -7
01-22 14:37:49.411 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:49, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -89, rsrq -10
01-22 14:37:50.429 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:50, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -89, rsrq -10
01-22 14:37:52.157 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:51, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -89, rsrq -7
01-22 14:37:53.174 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:53, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -89, rsrq -7
01-22 14:37:54.749 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:54, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -90, rsrq -10
01-22 14:37:55.768 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:55, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -90, rsrq -10
01-22 14:37:57.404 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:56, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -92, rsrq -10
01-22 14:37:58.420 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:58, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -92, rsrq -10
01-22 14:38:00.066 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:37:59, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -95, rsrq -11
01-22 14:38:01.086 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:01, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -95, rsrq -11
01-22 14:38:02.707 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:02, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -93, rsrq -14
01-22 14:38:03.722 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:03, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -93, rsrq -14
01-22 14:38:05.303 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:04, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -94, rsrq -10
01-22 14:38:06.319 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:06, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -94, rsrq -10
01-22 14:38:07.706 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:07, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -95, rsrq -12
01-22 14:38:08.715 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:08, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -95, rsrq -12
01-22 14:38:10.023 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:09, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -98, rsrq -15
01-22 14:38:11.034 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:11, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -98, rsrq -15
01-22 14:38:12.433 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:12, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -99, rsrq -14
01-22 14:38:13.445 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:13, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -99, rsrq -14
01-22 14:38:14.829 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:14, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -97, rsrq -16
01-22 14:38:15.838 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:15, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -97, rsrq -16
01-22 14:38:17.225 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:16, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -102, rsrq -20
01-22 14:38:18.248 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:18, state connected, tech 4G, nettype 13, celltype lte, cid 203678230, pcid 888, rfcn 8448, rsrp -102, rsrq -20
01-22 14:38:19.561 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:19, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -89, rsrq -10
01-22 14:38:20.570 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:20, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -89, rsrq -10
01-22 14:38:22.243 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:21, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -89, rsrq -8
01-22 14:38:23.252 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:23, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -89, rsrq -8
01-22 14:38:24.911 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:24, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -89, rsrq -13
01-22 14:38:25.920 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:25, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -89, rsrq -13
01-22 14:38:27.606 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:26, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -91, rsrq -11
01-22 14:38:28.621 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:28, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -91, rsrq -11
01-22 14:38:30.235 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:29, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -90, rsrq -10
01-22 14:38:31.244 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:31, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -90, rsrq -10
01-22 14:38:32.631 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:32, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -92, rsrq -12
01-22 14:38:33.645 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:33, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -92, rsrq -12
01-22 14:38:35.010 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:34, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -92, rsrq -11
01-22 14:38:36.022 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:36, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -92, rsrq -11
01-22 14:38:37.428 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:37, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -93, rsrq -13
01-22 14:38:38.446 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:38, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -93, rsrq -13
01-22 14:38:39.785 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:39, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -93, rsrq -11
01-22 14:38:40.801 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:40, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -93, rsrq -11
01-22 14:38:42.153 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:41, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -92, rsrq -11
01-22 14:38:43.168 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:43, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -92, rsrq -11
01-22 14:38:44.559 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:44, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -92, rsrq -11
01-22 14:38:45.568 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:45, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -92, rsrq -11
01-22 14:38:46.954 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:46, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -95, rsrq -10
01-22 14:38:47.965 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:47, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -95, rsrq -10
01-22 14:38:49.292 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:48, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -93, rsrq -9
01-22 14:38:50.308 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:50, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -93, rsrq -9
01-22 14:38:52.004 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:51, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -94, rsrq -11
01-22 14:38:53.012 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:53, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -94, rsrq -11
01-22 14:38:54.677 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:54, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -95, rsrq -11
01-22 14:38:55.693 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:55, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -95, rsrq -11
01-22 14:38:57.349 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:56, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -95, rsrq -11
01-22 14:38:58.359 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:58, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -95, rsrq -11
01-22 14:38:59.982 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:38:59, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -95, rsrq -10
01-22 14:39:01.002 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:00, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -95, rsrq -10
01-22 14:39:02.592 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:02, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -95, rsrq -14
01-22 14:39:03.609 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:03, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -95, rsrq -14
01-22 14:39:05.196 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:04, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -95, rsrq -11
01-22 14:39:06.212 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:06, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -95, rsrq -11
01-22 14:39:07.613 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:07, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -96, rsrq -12
01-22 14:39:08.622 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:08, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -96, rsrq -12
01-22 14:39:09.964 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:09, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -96, rsrq -13
01-22 14:39:10.973 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:10, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -96, rsrq -13
01-22 14:39:12.342 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:11, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -94, rsrq -13
01-22 14:39:13.358 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:13, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -94, rsrq -13
01-22 14:39:14.764 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:14, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -93, rsrq -13
01-22 14:39:15.780 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:15, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -93, rsrq -13
01-22 14:39:17.131 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:16, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -91, rsrq -13
01-22 14:39:18.141 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:18, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -91, rsrq -13
01-22 14:39:19.496 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:19, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -91, rsrq -9
01-22 14:39:20.505 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:20, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -91, rsrq -9
01-22 14:39:22.202 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:21, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -90, rsrq -11
01-22 14:39:23.211 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:23, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -90, rsrq -11
01-22 14:39:24.905 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:24, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -89, rsrq -13
01-22 14:39:25.922 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:25, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -89, rsrq -13
01-22 14:39:27.555 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:26, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -88, rsrq -7
01-22 14:39:28.570 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:28, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -88, rsrq -7
01-22 14:39:30.238 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:29, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -88, rsrq -6
01-22 14:39:31.250 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:31, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -88, rsrq -6
01-22 14:39:32.645 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:32, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -87, rsrq -9
01-22 14:39:33.663 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:33, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -87, rsrq -9
01-22 14:39:35.036 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:34, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -87, rsrq -7
01-22 14:39:36.050 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:36, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -87, rsrq -7
01-22 14:39:37.761 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:37, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -88, rsrq -8
01-22 14:39:38.780 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:38, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -88, rsrq -8
01-22 14:39:40.347 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:39, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -88, rsrq -7
01-22 14:39:41.363 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:41, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -88, rsrq -7
01-22 14:39:43.020 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:42, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -88, rsrq -7
01-22 14:39:44.029 12354 12557 D trimble.duo.avtp.radio.RadioService: Signal: utc 2019-01-22 20:39:44, state connected, tech 4G, nettype 13, celltype lte, cid 202547735, pcid 1046, rfcn 8448, rsrp -88, rsrq -7
